Date,Ticker,Name,Sector,Industry,Country,Market Cap,Income,Sales,Book/sh,Cash/sh,Dividend,Dividend %,Employees,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,SMA20,EPS (ttm),SMA50,ROA,ROE,ROI,Gross Margin,Oper. Margin,Profit Margin,SMA200,Price,ESG Totalesg,ESG Environmentscore,ESG Socialscore,ESG Governancescore,ESG Highestcontroversy,ESG Percentile
2021.08.01,CFB,"CrossFirst Bankshares, Inc.",Financial,Banks - Regional,USA,717020000,43700000,194600000,12.17,12.15,NA,NA,328,16.52,11.78,NA,3.68,1.13,1.14,9.64,NA,NA,0,0,0.0108,0.84,-0.0314,0.002,0.02,0.161,NA,0.532,0.065,0.1012,13.81,NA,NA,NA,NA,NA,NA
2021.08.01,CFBK,CF Bankshares Inc.,Financial,Banks - Regional,USA,100830000,32400000,45300000,17.61,24.24,0.12,0.0065,164,3.74,10.63,NA,2.23,1.05,0.76,NA,NA,NA,0.13,0.13,-0.0164,4.94,-0.0351,NA,NA,0.169,NA,NA,NA,0.0389,18.5,NA,NA,NA,NA,NA,NA
2021.08.01,CFFI,C&F Financial Corporation,Financial,Banks - Regional,USA,192320000,29900000,95500000,53.88,40.33,1.6,0.0306,697,6.4,NA,NA,2.01,0.97,1.3,NA,NA,NA,0.28,0.28,0.0266,8.16,0.0262,0.011,0.116,0.295,NA,0.821,0.232,0.2206,52.26,NA,NA,NA,NA,NA,NA
2021.08.01,CFFN,"Capitol Federal Financial, Inc.",Financial,Banks - Regional,USA,1560000000,77000000,278500000,9.44,1.52,0.34,0.0307,793,19.66,21.96,3.93,5.6,1.17,7.29,192.62,NA,NA,0,0,-0.0233,0.56,-0.0722,0.006,0.047,0.135,NA,0.668,0.219,-0.0954,11.09,NA,NA,NA,NA,NA,NA
2021.08.01,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,18250000000,1920000000,4960000000,48.57,37.57,1.56,0.037,17407,9.41,9.65,NA,3.68,0.87,1.12,NA,NA,NA,0.4,0.34,-0.0454,4.48,-0.0919,0.005,0.046,0.125,NA,0.786,0.192,0.0303,42.16,26.34,1.87,13.07,11.41,2,44.56
2021.08.01,CFIV,CF Acquisition Corp. IV,Financial,Shell Companies,USA,616590000,NA,NA,7.71,0,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,0.7,0.7,0,0,-7e-4,NA,8e-4,NA,NA,NA,NA,NA,NA,-0.0097,9.73,NA,NA,NA,NA,NA,NA
2021.08.01,CFLT,"Confluent, Inc. Class A Common Stock",Technology,Software - Infrastructure,USA,9840000000,-240700000,262700000,NA,1.12,NA,NA,1473,NA,NA,NA,37.47,NA,35.14,NA,2,2,NA,NA,-0.0542,-0.95,-0.0849,NA,NA,0.761,0.69,-0.932,-0.916,-0.0849,39.19,NA,NA,NA,NA,NA,NA
2021.08.01,CFMS,"Conformis, Inc.",Healthcare,Medical Devices,USA,264589999.99999997,-26400000,66099999.99999999,0.67,0.59,NA,NA,259,NA,NA,NA,4,2.22,2.53,NA,3.9,4.3,0.29,0.29,0.2484,-0.29,0.3692,-0.29,-0.84,-0.691,0.494,-0.396,-0.4,0.5908,1.49,NA,NA,NA,NA,NA,NA
2021.08.01,CFR,"Cullen/Frost Bankers, Inc.",Financial,Banks - Regional,USA,6860000000,410700000,1000000000,65.12,185.09,2.88,0.0268,4685,16.61,19.38,1.66,6.83,1.65,0.58,27.63,NA,NA,0.06,0.06,0.0075,6.46,-0.0486,0.008,0.078,0.163,NA,0.732,0.319,0.0591,107.32,24.99,1.87,11.4,11.71,1,39.17
2021.08.01,CFRX,ContraFect Corporation,Healthcare,Biotechnology,USA,160520000,-25800000,NA,2.14,2.21,NA,NA,33,NA,NA,NA,NA,1.93,1.86,NA,11.5,11.5,0,0,0.0101,-1.17,0.0043,-0.374,-0.962,NA,NA,NA,NA,-0.152,4.12,NA,NA,NA,NA,NA,NA
2021.08.01,CFX,Colfax Corporation,Industrials,Specialty Industrial Machinery,USA,6620000000,106700000,3500000000,28,0.43,NA,NA,15400,62.85,18.21,2.75,1.89,1.64,106.31,25.23,0.9,1.6,0.37,0.37,0.0115,0.73,0.0146,0.013,0.024,0.028,0.427,0.068,0.027,0.1155,45.88,NA,NA,NA,NA,NA,NA
2021.08.01,CG,The Carlyle Group Inc.,Financial,Asset Management,USA,17770000000,1830000000,6120000000,12.23,5.04,1,0.0198,1825,10.11,15.38,0.6,2.9,4.13,10.02,189.46,NA,NA,0,1.78,0.0817,4.99,0.1167,NA,NA,0.04,0.617,0.569,NA,0.3741,50.47,NA,NA,NA,NA,NA,NA
2021.08.01,CGA,"China Green Agriculture, Inc.",Basic Materials,Agricultural Inputs,China,83120000,-137900000,241600000,31.86,0.6,NA,NA,424,NA,NA,NA,0.34,0.31,16.3,NA,1.9,2.6,0.02,0,-0.0114,-21.7,-0.0928,-0.437,-0.595,-0.513,0.171,-0.552,-0.571,0.3884,9.79,NA,NA,NA,NA,NA,NA
2021.08.01,CGAU,Centerra Gold Inc.,Basic Materials,Gold,Canada,2390000000,NA,1710000000,NA,NA,0.17,0.0211,NA,NA,NA,NA,1.39,NA,NA,NA,NA,NA,NA,NA,0.0615,NA,0.0274,NA,NA,NA,NA,NA,NA,-0.1489,8.04,NA,NA,NA,NA,NA,NA
2021.08.01,CGBD,"TCG BDC, Inc.",Financial,Asset Management,USA,728490000,160700000,172400000,15.63,0.65,1.28,0.0966,NA,4.88,8.72,2.44,4.23,0.85,20.52,2.78,NA,NA,1.1,1.1,-0.0056,2.71,-0.017,0.082,0.19,0.048,0.517,0.496,0.932,0.0991,13.25,NA,NA,NA,NA,NA,NA
2021.08.01,CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,7240000000,NA,546650000,9.09,NA,NA,NA,3259,NA,NA,NA,13.25,2.08,NA,NA,NA,NA,NA,NA,-0.0945,-3.79,-0.1777,NA,NA,NA,NA,NA,NA,-0.3148,18.91,NA,NA,NA,NA,NA,NA
2021.08.01,CGEM,"Cullinan Oncology, Inc.",Healthcare,Biotechnology,USA,1080000000,NA,18940000,11.12,9.39,NA,NA,24,NA,NA,NA,56.83,2.06,2.44,NA,45.2,45.2,0,0,-0.1368,-3.07,-0.1797,NA,NA,NA,NA,NA,NA,-0.3288,22.93,NA,NA,NA,NA,NA,NA
2021.08.01,CGEN,Compugen Ltd.,Healthcare,Biotechnology,Israel,575720000,-35700000,2000000,1.23,NA,NA,NA,68,NA,NA,NA,287.86,5.52,NA,NA,9.6,9.6,0,0,-0.0514,-0.43,-0.1092,-0.267,-0.31,-0.263,0.97,NA,NA,-0.3475,6.79,NA,NA,NA,NA,NA,NA
2021.08.01,CGNT,Cognyte Software Ltd.,Technology,Software - Infrastructure,Israel,1730000000,NA,443460000,4.12,1.04,NA,NA,2000,NA,27.92,NA,3.9,6.3,25.02,NA,1.2,1.3,0,0,0.0685,NA,0.0684,NA,NA,0.047,NA,NA,NA,-0.0152,25.97,NA,NA,NA,NA,NA,NA
2021.08.01,CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,USA,15610000000,225600000,882800000,7.7,2.23,0.24,0.0027,2055,71.47,49.08,4.76,17.69,11.74,40.46,NA,3.5,3.9,0,0,0.0652,1.26,0.1079,0.117,0.164,0.127,0.752,0.258,0.255,0.1365,90.41,NA,NA,NA,NA,NA,NA
2021.08.01,CGRN,Capstone Green Energy Corporation,Industrials,Specialty Industrial Machinery,USA,70590000,-18400000,67600000,1.07,3.26,NA,NA,122,NA,NA,NA,1.04,4.35,1.43,NA,2.2,2.5,4.04,4.03,-0.0519,-1.63,-0.2494,-0.226,-1.981,-0.274,0.101,-0.269,-0.272,-0.4084,4.65,NA,NA,NA,NA,NA,NA
2021.08.01,CHAA,Catcha Investment Corp,Financial,Shell Companies,Malaysia,363000000,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,279.23,NA,14.7,14.7,0,0,-7e-4,NA,-0.0029,NA,NA,NA,NA,NA,NA,-0.0058,9.68,NA,NA,NA,NA,NA,NA
2021.08.01,CHCI,"Comstock Holding Companies, Inc.",Real Estate,Real Estate - Diversified,USA,49480000,2300000,30100000,0.57,0.82,NA,NA,47,21.65,NA,2.17,1.64,10.56,7.39,15,NA,NA,1.19,1.17,0.0286,0.28,-0.0154,0.101,0.583,0.257,0.212,0.09,0.078,0.301,6.02,NA,NA,NA,NA,NA,NA
2021.08.01,CHCO,City Holding Company,Financial,Banks - Regional,USA,1190000000,83500000,167200000,44.18,49.78,2.32,0.0307,926,14.26,15.99,1.78,7.13,1.71,1.52,25.03,NA,NA,0,0,0.0196,5.3,-0.0128,0.016,0.128,0.19,NA,0.925,0.531,0.0239,75.66,NA,NA,NA,NA,NA,NA
2021.08.01,CHCT,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities,USA,1220000000,18300000,79100000,19.73,0.23,1.72,0.0345,28,60.11,43.71,NA,15.4,2.53,217.56,248.64,NA,NA,0.58,0.58,0.0156,0.83,0.0225,0.028,0.044,0.043,0.823,0.368,0.232,0.0449,49.83,NA,NA,NA,NA,NA,NA
2021.08.01,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,USA,21310000000,776800000,4970000000,13.1,0.52,1.01,0.0117,5100,28.06,26.53,3.42,4.29,6.61,167.17,32.59,0.4,0.9,0.65,0.56,0.0033,3.09,0.0104,0.109,0.253,0.162,0.449,0.207,0.158,0.0067,86.58,22.97,7.5,8.28,7.18,2,31.74
2021.08.01,CHDN,Churchill Downs Incorporated,Consumer Cyclical,Gambling,USA,7180000000,205900000,1460000000,8.2,8.85,0.62,0.0033,7000,35.68,20.86,NA,4.94,22.66,20.99,31.64,1.4,1.4,6.21,6.18,-0.0173,5.21,-0.0464,0.07,0.65,0.034,0.33,0.175,0.141,-0.0802,185.8,NA,NA,NA,NA,NA,NA
2021.08.01,CHE,Chemed Corporation,Healthcare,Medical Care Facilities,USA,7510000000,303400000,2120000000,58.02,13.32,1.36,0.0029,15544,25.56,25.14,3.39,3.54,8.2,35.74,18.35,1.2,1.2,0,0,0.0012,18.62,-0.0119,0.23,0.378,0.347,0.356,0.184,0.151,-0.0213,476.02,NA,NA,NA,NA,NA,NA
2021.08.01,CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,USA,1110000000,-86700000,1020000000,9.04,3.82,NA,NA,2221,NA,43.62,NA,1.09,3.2,7.57,NA,1.8,2.5,1.21,1.19,0.0082,-2.35,-0.0499,-0.066,-0.189,-0.083,0.218,-0.074,-0.064,0.0451,28.92,NA,NA,NA,NA,NA,NA
2021.08.01,CHEK,Check-Cap Ltd.,Healthcare,Diagnostics & Research,Israel,108000000,-14000000,NA,0.47,0.34,NA,NA,65,NA,NA,NA,NA,2.34,3.2,NA,10.2,10.2,0,0,-0.0291,-0.35,-0.2174,-0.575,-0.668,NA,NA,NA,NA,-0.1004,1.1,NA,NA,NA,NA,NA,NA
2021.08.01,CHFW,Consonance-HFW Acquisition Corp.,Financial,Shell Companies,USA,118940000,NA,NA,7.26,0.07,NA,NA,NA,NA,NA,NA,NA,1.37,148.68,NA,1.4,1.4,0,0,0.0025,NA,0.0057,NA,NA,NA,NA,NA,NA,-0.0035,9.97,NA,NA,NA,NA,NA,NA
2021.08.01,CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,USA,12760000000,-65700000,711100000,9.25,13,NA,NA,1616,NA,52.14,NA,17.94,9.58,6.82,62.58,7.7,7.7,1.43,1.35,0.0414,-0.5,0.0987,-0.028,-0.088,0.022,0.67,-0.017,-0.092,0.0308,88.63,NA,NA,NA,NA,NA,NA
2021.08.01,CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,USA,6720000000,42000000,738800000,0.35,3.98,0.9,0.0075,1498,158.6,27.45,5.74,9.09,342.57,30.11,121.66,1.8,1.8,0,55.17,0.0138,0.76,0.0037,0.026,-3.319,0.121,0.439,0.14,0.057,0.1054,119.9,NA,NA,NA,NA,NA,NA
2021.08.01,CHK,Chesapeake Energy Corporation,Energy,Oil & Gas E&P,USA,5450000000,4240000000,3860000000,39.64,3.37,1.38,0.0255,1300,NA,10.06,NA,1.41,1.36,16.03,5.4,0.8,0.8,0.33,0.33,0.0115,-93.95,0.013,0.63,-1.094,2.377,0.619,NA,NA,0.1079,54.05,42.46,19.69,12.45,10.33,2,89.21
2021.08.01,CHKP,Check Point Software Technologies Ltd.,Technology,Software - Application,Israel,16690000000.000002,840400000,2109999999.9999998,24.46,14.16,NA,NA,5314,20.78,17.57,4.16,7.92,5.2,8.98,14.99,1.5,1.5,0,0,0.044,6.12,0.0624,0.148,0.25,0.225,0.888,0.437,0.399,0.0565,127.1,20.39,1.26,12.14,6.99,0,23.1
2021.08.01,CHMA,"Chiasma, Inc.",Healthcare,Biotechnology,USA,262519999.99999997,-89900000,3000000,1,1.75,NA,NA,85,NA,NA,NA,87.51,4,2.28,NA,7.1,7.9,0,0,-0.085,-1.6,-0.0738,-0.576,-1.136,-0.771,0.958,NA,NA,0.0092,4,NA,NA,NA,NA,NA,NA
2021.08.01,CHMG,Chemung Financial Corporation,Financial,Banks - Regional,USA,210710000,24300000,67700000,41.52,34.6,1.24,0.0272,341,8.83,10.39,NA,3.11,1.1,1.32,9.24,NA,NA,0.02,0.02,0.0352,5.15,0.0352,0.009,0.098,0.288,NA,0.933,0.284,0.1576,45.51,NA,NA,NA,NA,NA,NA
2021.08.01,CHMI,Cherry Hill Mortgage Investment Corporation,Real Estate,REIT - Mortgage,USA,159520000,6600000,51800000,11.1,3.57,1.08,0.1173,NA,20.79,6.53,NA,3.08,0.83,2.58,NA,NA,NA,5.55,0.62,-0.0269,0.44,-0.0667,NA,NA,NA,0.386,NA,NA,-0.0393,9.21,NA,NA,NA,NA,NA,NA
2021.08.01,CHNG,Change Healthcare Inc.,Healthcare,Health Information Services,USA,6830000000,-112200000,3090000000,10.12,0.36,NA,NA,15000,NA,11.66,NA,2.21,2.15,60.35,20.09,1.1,1.1,1.46,1.46,-0.0289,-0.35,-0.0519,-0.011,-0.035,0.016,0.568,0.029,-0.036,0.0238,21.71,NA,NA,NA,NA,NA,NA
2021.08.01,CHNR,"China Natural Resources, Inc.",Basic Materials,Other Industrial Metals & Mining,Hong Kong,52700000,4000000,1100000,0.49,0.59,NA,NA,10,11.01,NA,NA,47.91,2.9,2.41,NA,4.6,4.6,0.01,0.01,-0.0812,0.13,-0.0555,0.633,4.281,-0.056,0.002,NA,NA,-0.1121,1.42,NA,NA,NA,NA,NA,NA
2021.08.01,CHPM,CHP Merger Corp.,Financial,Shell Companies,USA,373880000,-24500000,NA,6.81,0.02,NA,NA,NA,NA,NA,NA,NA,1.46,623.13,NA,1.8,1.8,0,0,0,-0.65,-1e-4,-0.081,-0.086,NA,NA,NA,NA,-0.0146,9.97,NA,NA,NA,NA,NA,NA
2021.08.01,CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,7740000000,-400300000,40500000,2.22,1.86,NA,NA,3,NA,NA,NA,191.07,10.65,12.69,NA,6.3,6.6,0,0,-0.0926,-8.43,-0.1486,-0.939,-1.488,NA,0.228,NA,NA,-0.1757,23.65,NA,NA,NA,NA,NA,NA
2021.08.01,CHRA,"Charah Solutions, Inc.",Industrials,Waste Management,USA,146400000,-55400000,233200000,0.55,0.78,NA,NA,573,NA,NA,NA,0.63,8.55,6,NA,1.3,1.3,10.17,8.65,-0.0391,-1.85,-0.1312,NA,NA,-0.254,0.101,NA,NA,0.1043,4.7,NA,NA,NA,NA,NA,NA
2021.08.01,CHRS,"Coherus BioSciences, Inc.",Healthcare,Biotechnology,USA,995450000,-76300000,442700000,1.75,5.24,NA,NA,310,NA,163.13,NA,2.25,7.46,2.49,7.3,2.2,2.4,3.18,2.34,-0.0151,-1.24,-0.0438,-0.099,-0.348,0.223,0.913,-0.117,-0.172,-0.1815,13.05,NA,NA,NA,NA,NA,NA
2021.08.01,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,USA,11870000000,651400000,19110000000,13.89,1.64,2.04,0.0229,14997,18.6,17.07,1.63,0.62,6.42,54.53,44.6,1.5,1.5,0.76,0.59,-0.037,4.79,-0.0607,0.098,0.277,0.18,0.14,0.035,0.026,-0.0595,89.17,24.66,5.31,13.08,6.28,1,38.08
2021.08.01,CHS,"Chico's FAS, Inc.",Consumer Cyclical,Apparel Retail,USA,777320000,-190800000,1430000000,1.36,0.81,NA,NA,4000,NA,15.85,NA,0.54,4.54,7.59,NA,0.5,1,0.94,0.94,-0.0097,-1.64,0.0791,NA,NA,-1.137,0.235,NA,NA,0.9391,6.18,NA,NA,NA,NA,NA,NA
2021.08.01,CHSCP,CHS Inc.,Consumer Defensive,Farm Products,USA,365690000,326500000,34910000000,NA,24.67,2,0.0668,10493,NA,NA,NA,0.01,NA,1.21,NA,0.7,1.2,0.68,0.24,9e-4,0,-0.0022,0.018,0.05,0.032,0.021,0.001,0.009,0.0064,29.95,NA,NA,NA,NA,NA,NA
2021.08.01,CHT,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services,Taiwan,32350000000,1220000000,7510000000,17.83,1.91,1.42,0.0342,32611,26.46,NA,18.9,4.31,2.33,21.66,19.29,1.2,1.4,0.09,0.07,0.0137,1.57,0.0116,0.067,0.091,0.082,0.339,0.205,0.162,0.0487,41.46,NA,NA,NA,NA,NA,NA
2021.08.01,CHTR,"Charter Communications, Inc.",Communication Services,Entertainment,USA,153660000000,3630000000,48880000000,109.7,3.74,NA,NA,96100,42.29,26.32,1.32,3.14,6.78,199.04,21,0.4,0.4,4.04,3.99,0.0305,17.59,0.0553,0.025,0.144,0.072,0.527,0.175,0.074,0.139,744.05,20.46,1.92,10.27,8.27,2,23.3
2021.08.01,CHUY,"Chuy's Holdings, Inc.",Consumer Cyclical,Restaurants,USA,678810000,15800000,314200000,12.62,4.73,NA,NA,6100,40.19,21.14,2.68,2.16,2.61,6.98,14.76,2.3,2.3,0,0,-0.076,0.82,-0.1315,0.032,0.065,-0.013,0.762,0.048,0.05,-0.069,33,NA,NA,NA,NA,NA,NA
2021.08.01,CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,USA,36000000000,-5900000,7660000000,0.17,1.48,NA,NA,18500,NA,224.4,NA,4.7,492.35,56.48,431.71,0.6,0.9,0,0,0.0052,-0.02,0.0584,-0.004,0.064,45.232,0.265,0,-0.001,0.0042,83.7,NA,NA,NA,NA,NA,NA
2021.08.01,CHX,ChampionX Corporation,Energy,Oil & Gas Equipment & Services,USA,4780000000,12500000,2770000000,8.31,1.16,NA,NA,6600,387.33,21.92,NA,1.72,2.8,20,15.34,1.3,2,0.52,0.5,-0.0042,0.06,-0.0855,0.004,0.008,-0.269,0.232,0.031,0.004,0.2138,23.24,NA,NA,NA,NA,NA,NA
2021.08.01,CI,Cigna Corporation,Healthcare,Healthcare Plans,USA,78560000000,8439999999.999999,163000000000,138.1,19,4,0.0174,73700,9.87,9.9,0.78,0.48,1.66,12.08,9.65,NA,NA,0.66,0.66,-0.0153,23.26,-0.0486,0.054,0.174,0.119,NA,0.076,0.052,0.0163,229.49,11.65,0.02,5.99,5.65,2,2.83
2021.08.01,CIA,"Citizens, Inc.",Financial,Insurance - Life,USA,269290000,-11000000,238600000,4.76,0.39,NA,NA,245,NA,NA,NA,1.13,1.13,13.81,7.4,NA,NA,0,0,-0.0096,-0.22,0.0102,-0.006,-0.039,-0.037,NA,-0.054,-0.046,-0.0835,5.36,NA,NA,NA,NA,NA,NA
2021.08.01,CIB,Bancolombia S.A.,Financial,Banks - Regional,Colombia,6960000000,125600000,4260000000,29.86,30.7,0.92,0.0323,30633,54.5,8.11,6.06,1.64,0.95,0.93,NA,NA,NA,1.15,1.15,-0.0353,0.52,-0.045,0.002,0.018,0.059,NA,0.214,0.029,-0.1235,28.45,NA,NA,NA,NA,NA,NA
2021.08.01,CIDM,Cinedigm Corp.,Communication Services,Entertainment,USA,260500000,-60800000,30900000,0.06,0.1,NA,NA,70,NA,161,NA,8.43,28.75,15.51,13.09,0.7,0.8,NA,NA,0.1882,-0.6,0.1375,NA,NA,1.838,0.511,-0.461,NA,0.3777,1.61,NA,NA,NA,NA,NA,NA
2021.08.01,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,8940000000,365800000,3400000000,17.34,8.81,NA,NA,7032,24.89,18.08,2.51,2.63,3.35,6.6,18.19,3.1,3.6,0.28,0.28,0.029,2.34,0.0291,0.087,0.143,0.12,0.483,0.145,0.108,0.1184,58.14,NA,NA,NA,NA,NA,NA
2021.08.01,CIG,Companhia Energetica de Minas Gerais,Utilities,Utilities - Diversified,Brazil,4370000000,658000000,5170000000,1.87,0.56,0.21,0.0937,5334,5.83,4.98,NA,0.84,1.2,3.98,3.6,NA,1.6,0.83,0.74,-0.0195,0.38,-0.0849,0.063,0.192,0.115,0.214,0.218,0.127,0.0189,2.24,NA,NA,NA,NA,NA,NA
2021.08.01,CIGI,Colliers International Group Inc.,Real Estate,Real Estate Services,Canada,5700000000,49000000,2930000000,14.77,2.67,0.1,8e-4,15370,106.8,24.47,5.34,1.95,8.71,48.14,29.91,0.9,0.9,1.44,1.24,0.1215,1.2,0.1273,0.016,0.089,0.081,0.379,0.063,0.017,0.3,128.59,NA,NA,NA,NA,NA,NA
2021.08.01,CIH,China Index Holdings Limited,Technology,Software - Application,China,108900000,45600000,98500000,0.56,1.62,NA,NA,730,3.35,NA,NA,1.11,3.02,1.05,NA,2,2,0,0,0.0018,0.51,-0.0773,0.467,1.483,0.848,0.834,0.511,0.463,-0.1422,1.69,NA,NA,NA,NA,NA,NA
2021.08.01,CIK,"Credit Suisse Asset Management Income Fund, Inc.",Financial,Asset Management,USA,179930000,NA,16360000,3.42,NA,0.27,0.0785,NA,16.78,NA,NA,11,1.01,NA,NA,NA,NA,NA,NA,-0.0065,0.2,-0.0167,NA,NA,NA,NA,NA,NA,0.0397,3.44,NA,NA,NA,NA,NA,NA
2021.08.01,CIM,Chimera Investment Corporation,Real Estate,REIT - Mortgage,USA,3440000000,543400000,1100000000,15.47,1.36,1.32,0.0897,41,7.63,10.55,NA,3.13,0.95,10.85,6.88,NA,NA,3.63,2.49,0.0044,1.93,-0.0017,0.031,0.151,0.005,0.529,0.564,0.493,0.2216,14.72,NA,NA,NA,NA,NA,NA
2021.08.01,CINF,Cincinnati Financial Corporation,Financial,Insurance - Property & Casualty,USA,18970000000,2860000000,9440000000,73.61,6.23,2.52,0.0214,5266,6.7,24.65,0.52,2.01,1.6,18.92,13.65,NA,NA,0.08,0.07,0.008,17.59,-0.0069,0.102,0.262,0.109,NA,0.384,0.302,0.183,117.88,24.44,1.88,8.51,14.05,1,37.26
2021.08.01,CINR,Ciner Resources LP,Basic Materials,Chemicals,USA,291180000,7600000,405600000,8.79,0.13,NA,NA,489,37.1,NA,NA,0.72,1.6,107.85,NA,2.4,2.9,0.86,0.84,-0.0096,0.38,0.0187,0.015,0.046,0.108,0.117,0.059,0.019,0.0734,14.06,NA,NA,NA,NA,NA,NA
2021.08.01,CIO,"City Office REIT, Inc.",Real Estate,REIT - Office,USA,555470000,45100000,160200000,7.99,0.35,0.6,0.0466,20,12.54,NA,1.39,3.47,1.61,37.28,1851.56,NA,NA,1.65,1.65,0.0278,1.03,0.0444,0.039,0.14,0.032,0.64,0.199,0.281,0.2442,12.87,NA,NA,NA,NA,NA,NA
2021.08.01,CIR,"CIRCOR International, Inc.",Industrials,Specialty Industrial Machinery,USA,626050000,-69100000,761700000,9.78,3.73,NA,NA,3138,NA,10.57,NA,0.82,3.15,8.27,NA,1.7,2.5,0,2.68,0.0064,-3.46,-0.0862,-0.098,-0.507,-0.162,0.313,0.018,-0.149,-0.1087,30.84,NA,NA,NA,NA,NA,NA
2021.08.01,CIT,CIT Group Inc.,Financial,Banks - Regional,USA,4830000000,594900000,1600000000,53.54,56.98,1.4,0.029,4085,8.07,10.84,0.81,3.02,0.9,0.85,NA,NA,NA,0.8,0.8,3e-4,5.98,-0.0531,-0.011,-0.123,0.116,NA,0.666,-0.404,0.0876,48.24,29.49,NA,NA,NA,3,56.15
2021.08.01,CIVB,"Civista Bancshares, Inc.",Financial,Banks - Regional,USA,359600000,37800000,101500000,22.06,28.79,0.56,0.0245,459,9.59,10.54,1.2,3.54,1.04,0.8,15.57,NA,NA,0.08,0.08,0.0076,2.39,-0.0019,0.011,0.093,0.223,NA,0.884,0.317,0.1342,22.89,NA,NA,NA,NA,NA,NA
2021.08.01,CIX,CompX International Inc.,Industrials,Security & Protection Services,USA,236960000,10800000,118200000,13.59,5.08,0.8,0.043,513,21.35,NA,NA,2,1.37,3.66,45.57,7.4,9,0,0,-0.0962,0.87,-0.125,0.059,0.064,0.052,0.283,0.106,0.091,0.0731,18.6,NA,NA,NA,NA,NA,NA
2021.08.01,CIXX,CI Financial Corp.,Financial,Asset Management,Canada,3720000000,NA,2180000000,NA,NA,0.59,0.0323,NA,NA,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA,0.0072,NA,9e-4,NA,NA,NA,NA,NA,NA,0.211,18.24,26.9,3.1,12.98,10.82,1,46.48
2021.08.01,CIZN,Citizens Holding Company,Financial,Banks - Regional,USA,100080000,8100000,39600000,19.09,9.12,0.96,0.0544,264,12.15,NA,NA,2.53,0.92,1.94,15.16,NA,NA,0,0,-0.0169,1.45,-0.0486,0.005,0.06,0.25,NA,0.797,0.175,-0.1169,17.65,NA,NA,NA,NA,NA,NA
2021.08.01,CJJD,"China Jo-Jo Drugstores, Inc.",Healthcare,Pharmaceutical Retailers,China,35710000,-8100000,133100000,0.62,0.51,NA,NA,1001,NA,NA,NA,0.27,1.32,1.62,NA,0.9,1.1,1.2,0.07,-0.0825,-0.2,-0.133,-0.078,-0.287,-0.157,0.22,-0.067,-0.061,-0.211,0.82,NA,NA,NA,NA,NA,NA
2021.08.01,CKPT,"Checkpoint Therapeutics, Inc.",Healthcare,Biotechnology,USA,210610000,-26300000,200000,0.77,0.75,NA,NA,10,NA,NA,NA,1053.05,3.42,3.51,NA,8.5,8.5,0,0,-0.0801,-0.43,-0.0613,-0.621,-0.748,-0.655,NA,NA,NA,-0.0871,2.63,NA,NA,NA,NA,NA,NA
2021.08.01,CKX,"CKX Lands, Inc.",Energy,Oil & Gas E&P,USA,22950000,700000,600000,8.35,3.8,NA,NA,NA,32.84,NA,NA,38.25,1.43,3.14,NA,25.6,25.6,0,0,-0.0172,0.36,-0.0396,0.043,0.045,0.018,0.946,NA,NA,0.1401,11.95,NA,NA,NA,NA,NA,NA
2021.08.01,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,USA,70660000000,2660000000,16719999999.999998,0.31,1.19,1.8,0.0226,34200,25.62,22.72,3.25,4.23,256.45,66.85,42.69,0.6,1,29.9,28.89,-0.0412,3.1,-0.0403,0.173,5.597,0.371,0.609,0.232,0.161,-0.0219,79.5,21.71,6.64,9.37,5.71,3,27.43
2021.08.01,CLAR,Clarus Corporation,Consumer Cyclical,Leisure,USA,896950000,11200000,245800000,6.73,0.21,0.1,0.0035,600,89.13,18.02,8.91,3.65,4.24,137.99,55.03,1.9,3.8,0.14,0.11,0.0296,0.32,0.1173,0.042,0.057,0.025,0.351,0.035,0.046,0.5056,28.52,NA,NA,NA,NA,NA,NA
